,committee_id,no_of_members,no_of_posts,no_of_events,followers,tags,weekly_post_rate,weekly_event_rate,predicted_score
4316,4317.0,12,27,8,19,sports,6.75,2.0,19.14112950946832
4317,4318.0,13,12,20,35,science,3.0,5.0,20.21216237583878
4318,4319.0,14,30,20,38,"sports, science, literature",7.5,5.0,26.700807143220224
4319,4320.0,11,15,7,42,"science, literature",3.75,1.75,23.56974043822528
4320,4321.0,10,22,10,26,"science, literature",5.5,2.5,20.08176540539256
4321,4322.0,15,16,16,40,sports,4.0,4.0,23.171508280472164
4322,4323.0,13,24,9,36,science,6.0,2.25,24.187750589812627
4323,4324.0,12,26,9,36,"science, literature",6.5,2.25,24.791986131428192
4324,4325.0,12,13,18,44,science,3.25,4.5,23.665854825170616
4325,4326.0,11,14,12,40,literature,3.5,3.0,22.567272738856598
4326,4327.0,15,10,17,11,"sports, literature",2.5,4.25,11.203727691492414
4327,4328.0,11,20,17,14,"sports, science, literature",5.0,4.25,15.275430292411592
4328,4329.0,14,22,13,44,science,5.5,3.25,26.384914762440662
4329,4330.0,10,17,16,43,science,4.25,4.0,24.524150944121295
4330,4331.0,10,11,9,28,literature,2.75,2.25,17.458819855067848
4331,4332.0,10,17,10,41,"sports, science, literature",4.25,2.5,23.823801015560395
4332,4333.0,13,22,17,31,sports,5.5,4.25,21.83264022679481
4333,4334.0,10,26,15,29,sports,6.5,3.75,22.34076138146504
4334,4335.0,12,19,11,40,sports,4.75,2.75,24.077861592895513
4335,4336.0,14,20,8,30,"science, literature",5.0,2.0,20.878229720898794
4336,4337.0,12,12,19,24,science,3.0,4.75,16.36023776875383
4337,4338.0,14,24,8,16,sports,6.0,2.0,17.184251304203624
4338,4339.0,12,17,19,29,"sports, science",4.25,4.75,19.621701444194997
4339,4340.0,10,30,9,28,"science, literature",7.5,2.25,23.199057500415723
4340,4341.0,14,15,8,15,"sports, literature",3.75,2.0,14.11501640265313
4341,4342.0,11,30,9,10,science,7.5,2.25,16.89590814336762
4342,4343.0,12,30,14,35,literature,7.5,3.5,25.650282250378872
4343,4344.0,15,19,15,29,"sports, literature",4.75,3.75,20.225936985810563
4344,4345.0,13,20,10,28,"science, literature",5.0,2.5,20.177879792337894
4345,4346.0,12,15,5,13,"sports, science",3.75,1.25,13.414666474092229
4346,4347.0,13,23,18,46,"sports, science",5.75,4.5,27.38738246180934
4347,4348.0,12,21,6,20,"sports, science",5.25,1.5,17.678597848902076
4348,4349.0,13,23,5,37,science,5.75,1.25,24.235807783285292
4349,4350.0,10,11,9,36,"sports, science, literature",2.75,2.25,20.26021956931145
4350,4351.0,10,21,7,24,literature,5.25,1.75,19.079297706023876
4351,4352.0,11,13,8,24,"sports, science",3.25,2.0,16.662355539561613
4352,4353.0,11,19,10,33,sports,4.75,2.5,21.62663684293236
4353,4354.0,12,11,18,34,"science, literature",2.75,4.5,19.55986964075055
4354,4355.0,11,21,18,12,"sports, science",5.25,4.5,14.877198134658475
4355,4356.0,10,21,13,23,science,5.25,3.25,18.729122741743424
4356,4357.0,14,20,5,18,science,5.0,1.25,16.676130149533392
4357,4358.0,13,18,20,23,literature,4.5,5.0,17.822769429320076
4358,4359.0,10,11,16,13,"sports, science",2.75,4.0,12.206195390861097
4359,4360.0,12,19,12,49,"sports, literature",4.75,3.0,27.229436271419562
4360,4361.0,15,21,5,44,"sports, literature",5.25,1.25,26.08279699163288
4361,4362.0,10,14,7,26,sports,3.5,1.75,17.664823238930296
4362,4363.0,11,17,13,15,"sports, science, literature",4.25,3.25,14.719251944268693
4363,4364.0,11,11,6,24,science,2.75,1.5,16.058119997946047
4364,4365.0,14,23,15,27,"sports, literature",5.75,3.75,20.73405814048079
4365,4366.0,11,24,14,47,"sports, science, literature",6.0,3.5,28.039675196897576
4366,4367.0,13,28,14,21,literature,7.0,3.5,20.143597208837008
4367,4368.0,12,30,9,23,sports,7.5,2.25,21.44818267901347
4368,4369.0,15,20,7,14,sports,5.0,1.75,15.275430292411592
4369,4370.0,11,15,19,26,science,3.75,4.75,17.96694100973808
4370,4371.0,11,28,16,32,"sports, science, literature",7.0,4.0,23.995521815921958
4371,4372.0,12,19,6,22,sports,4.75,1.5,17.77471223584741
4372,4373.0,12,12,6,30,science,3.0,1.5,18.46128755443653
4373,4374.0,13,30,10,12,"sports, literature",7.5,2.5,17.59625807192852
4374,4375.0,13,13,14,43,"sports, science, literature",3.25,3.5,23.315679860890167
4375,4376.0,10,23,14,42,science,5.75,3.5,25.986682604687545
4376,4377.0,15,12,5,21,literature,3.0,1.25,15.309712875912481
4377,4378.0,11,20,13,28,"science, literature",5.0,3.25,20.177879792337894
4378,4379.0,12,23,17,15,"sports, science, literature",5.75,4.25,16.53195856911539
4379,4380.0,14,12,12,42,"sports, science",3.0,3.0,22.663387125801933
4380,4381.0,14,26,15,38,science,6.5,3.75,25.492336059989093
4381,4382.0,10,21,15,21,"sports, science",5.25,3.75,18.028772813182528
4382,4383.0,15,13,14,45,"science, literature",3.25,3.5,24.016029789451068
4383,4384.0,11,11,11,45,literature,2.75,2.75,23.411794247835502
4384,4385.0,12,12,12,23,"sports, literature",3.0,3.0,16.010062804473378
4385,4386.0,11,20,16,49,"sports, science",5.0,4.0,27.531554042227345
4386,4387.0,14,28,13,40,literature,7.0,3.25,26.79692153016556
4387,4388.0,11,26,9,31,science,6.5,2.25,23.04111131002594
4388,4389.0,11,17,12,41,"science, literature",4.25,3.0,23.823801015560395
4389,4390.0,14,13,14,49,"sports, science",3.25,3.5,25.41672964657287
4390,4391.0,12,17,17,11,"science, literature",4.25,4.25,13.318552087146895
4391,4392.0,15,29,8,12,"sports, science, literature",7.25,2.0,17.294140301120738
4392,4393.0,10,25,12,28,science,6.25,3.0,21.68846864637681
4393,4394.0,12,28,11,32,"sports, literature",7.0,2.75,23.995521815921958
4394,4395.0,10,18,6,20,"sports, science, literature",4.5,1.5,16.772244536478727
4395,4396.0,11,10,5,38,"sports, science, literature",2.5,1.25,20.658451727064566
4396,4397.0,14,17,9,14,"sports, science",4.25,2.25,14.369076979988243
4397,4398.0,11,10,6,38,"sports, science, literature",2.5,1.5,20.658451727064566
4398,4399.0,15,19,13,17,literature,4.75,3.25,16.02383741444516
4399,4400.0,12,20,8,47,"sports, literature",5.0,2.0,26.831204113666445
4400,4401.0,12,20,18,11,"sports, science, literature",5.0,4.5,14.224905399570243
4401,4402.0,12,28,16,14,literature,7.0,4.0,17.692372458873855
4402,4403.0,14,11,19,41,science,2.75,4.75,22.0110943907137
4403,4404.0,15,13,17,29,science,3.25,4.25,18.413230360963865
4404,4405.0,10,30,11,19,sports,7.5,2.75,20.04748282189167
4405,4406.0,11,13,5,20,"sports, literature",3.25,1.25,15.261655682439814
4406,4407.0,13,13,5,36,"sports, science",3.25,1.25,20.864455110927015
4407,4408.0,12,30,20,14,"sports, science",7.5,5.0,18.29660800048942
4408,4409.0,12,19,11,34,"sports, literature",4.75,2.75,21.976811807212812
4409,4410.0,12,25,14,29,"sports, literature",6.25,3.5,22.038643610657257
4410,4411.0,11,28,10,27,"sports, science, literature",7.0,2.5,22.244646994519705
4411,4412.0,12,22,16,46,science,5.5,4.0,27.08526469100156
4412,4413.0,13,13,9,16,"sports, science",3.25,2.25,13.860955825318014
4413,4414.0,12,26,10,48,sports,6.5,2.5,28.99408570279359
4414,4415.0,11,11,11,32,science,2.75,2.75,18.85951971218965
4415,4416.0,11,30,13,49,"science, literature",7.5,3.25,30.552731750305174
4416,4417.0,14,12,11,50,science,3.0,2.75,25.464786840045534
4417,4418.0,12,23,8,50,science,5.75,2.0,28.788082318931142
4418,4419.0,12,22,9,45,"sports, science",5.5,2.25,26.73508972672111
4419,4420.0,10,10,13,41,literature,2.5,3.25,21.70897661990592
4420,4421.0,11,27,15,30,sports,6.75,3.75,22.993054116553274
4421,4422.0,14,14,8,21,"science, literature",3.5,2.0,15.913948417528047
4422,4423.0,14,19,12,11,"sports, science",4.75,3.0,13.92278762876246
4423,4424.0,15,19,5,42,"science, literature",4.75,1.25,24.778211521456413
4424,4425.0,12,26,14,13,"science, literature",6.5,3.5,16.73796195297784
4425,4426.0,15,15,18,36,literature,3.75,4.5,21.46869065254258
4426,4427.0,11,11,13,20,science,2.75,3.25,14.657420140824248
4427,4428.0,14,19,10,38,"sports, science, literature",4.75,2.5,23.377511664334612
4428,4429.0,11,26,13,37,"sports, science",6.5,3.25,25.14216109570864
4429,4430.0,12,19,7,46,sports,4.75,1.75,26.17891137857821
4430,4431.0,10,13,7,12,"sports, science",3.25,1.75,12.460255968196213
4431,4432.0,11,25,11,31,"sports, science",6.25,2.75,22.738993539218157
4432,4433.0,14,12,15,22,literature,3.0,3.75,15.659887840192932
4433,4434.0,11,12,20,23,sports,3.0,5.0,16.010062804473378
4434,4435.0,15,27,14,50,"sports, science",6.75,3.5,29.996553402162274
4435,4436.0,13,13,11,43,"sports, science",3.25,2.75,23.315679860890167
4436,4437.0,10,23,5,16,science,5.75,1.25,16.88213353339584
4437,4438.0,11,12,17,35,"sports, literature",3.0,4.25,20.21216237583878
4438,4439.0,10,26,12,17,science,6.5,3.0,18.13866181009964
4439,4440.0,12,19,15,31,"sports, literature",4.75,3.75,20.92628691437146
4440,4441.0,15,14,7,19,"sports, science, literature",3.5,1.75,15.213598488967147
4441,4442.0,12,29,13,27,"sports, science, literature",7.25,3.25,22.546764765327488
4442,4443.0,10,21,6,28,literature,5.25,1.5,20.479997563145677
4443,4444.0,15,12,17,18,science,3.0,4.25,14.259187983071131
4444,4445.0,15,23,16,12,science,5.75,4.0,15.48143367627404
4445,4446.0,10,21,14,49,literature,5.25,3.5,27.833671813035128
4446,4447.0,11,13,20,43,literature,3.25,5.0,23.315679860890167
4447,4448.0,10,19,20,18,sports,4.75,5.0,16.37401237872561
4448,4449.0,12,15,6,23,"sports, literature",3.75,1.5,16.916416116896727
4449,4450.0,13,24,20,10,"sports, literature",6.0,5.0,15.083201518520923
4450,4451.0,11,17,11,24,"sports, science",4.25,2.75,17.870826622792745
4451,4452.0,15,15,14,12,"sports, science",3.75,3.5,13.064491509811779
4452,4453.0,15,28,14,18,literature,7.0,3.5,19.093072315995656
4453,4454.0,12,21,15,50,science,5.25,3.75,28.183846777315576
4454,4455.0,13,10,13,27,"sports, science",2.5,3.25,16.806527119979613
4455,4456.0,10,12,9,22,"sports, science, literature",3.0,2.25,15.659887840192932
4456,4457.0,14,11,20,38,"sports, science",2.75,5.0,20.96056949787235
4457,4458.0,13,12,11,25,"science, literature",3.0,2.75,16.710412733034282
4458,4459.0,13,14,11,29,"sports, science",3.5,2.75,18.71534813177165
4459,4460.0,14,26,10,49,science,6.5,2.5,29.344260667074042
4460,4461.0,12,27,11,36,sports,6.75,2.75,25.094103902235975
4461,4462.0,12,20,12,48,"science, literature",5.0,3.0,27.181379077946893
4462,4463.0,14,20,12,12,sports,5.0,3.0,14.575080363850692
4463,4464.0,12,10,5,25,literature,2.5,1.25,16.106177191418716
4464,4465.0,11,16,14,14,"sports, science",4.0,3.5,14.06695920918046
4465,4466.0,12,11,13,17,"science, literature",2.75,3.25,13.606895247982898
4466,4467.0,12,22,7,47,"science, literature",5.5,1.75,27.43543965528201
4467,4468.0,15,22,6,10,"sports, science",5.5,1.5,14.478965976905357
4468,4469.0,12,24,14,14,"sports, science, literature",6.0,3.5,16.483901375642724
4469,4470.0,10,13,9,12,literature,3.25,2.25,12.460255968196213
4470,4471.0,12,19,13,40,"sports, science",4.75,3.25,24.077861592895513
4471,4472.0,14,24,13,25,"sports, science",6.0,3.25,20.335825982727673
4472,4473.0,14,14,18,49,"sports, literature",3.5,4.5,25.71884741738065
4473,4474.0,14,12,11,47,"sports, science",3.0,2.75,24.414261947204185
4474,4475.0,14,10,17,19,science,2.5,4.25,14.005127405736015
4475,4476.0,15,14,20,18,"sports, science, literature",3.5,5.0,14.863423524686697
4476,4477.0,11,13,8,49,literature,3.25,2.0,25.41672964657287
4477,4478.0,10,29,6,47,literature,7.25,1.5,29.55026405093649
4478,4479.0,12,20,9,10,"science, literature",5.0,2.25,13.874730435289791
4479,4480.0,13,18,6,23,"science, literature",4.5,1.5,17.822769429320076
4480,4481.0,13,26,9,34,"sports, science, literature",6.5,2.25,24.091636202867292
4481,4482.0,10,26,11,32,"sports, literature",6.5,2.75,23.391286274306392
4482,4483.0,12,30,10,44,"sports, science, literature",7.5,2.5,28.801856928902925
4483,4484.0,11,21,16,49,"sports, literature",5.25,4.0,27.833671813035128
4484,4485.0,15,27,13,40,"sports, science",6.75,3.25,26.494803759357776
4485,4486.0,11,27,10,34,"sports, science",6.75,2.5,24.393753973675075
4486,4487.0,15,18,9,33,"sports, literature",4.5,2.25,21.324519072124577
4487,4488.0,13,15,15,47,literature,3.75,3.75,25.320615259627534
4488,4489.0,11,18,16,30,"sports, science, literature",4.5,4.0,20.27399417928323
4489,4490.0,12,24,13,10,"sports, literature",6.0,3.25,15.083201518520923
4490,4491.0,11,28,10,50,"science, literature",7.0,2.5,30.298671172970057
4491,4492.0,13,14,8,25,"sports, science, literature",3.5,2.0,17.314648274649848
4492,4493.0,12,27,19,12,science,6.75,4.75,16.689904759505172
4493,4494.0,12,10,9,36,science,2.5,2.25,19.958101798503666
4494,4495.0,13,21,16,33,sports,5.25,4.0,22.230872384547926
4495,4496.0,10,17,8,17,literature,4.25,2.0,15.419601872829594
4496,4497.0,12,21,12,20,science,5.25,3.0,17.678597848902076
4497,4498.0,11,14,6,25,literature,3.5,1.5,17.314648274649848
4498,4499.0,15,17,7,37,sports,4.25,1.75,22.423101158438595
4499,4500.0,15,24,5,26,science,6.0,1.25,20.686000947008125
4500,4501.0,14,12,20,44,literature,3.0,5.0,23.363737054362833
4501,4502.0,10,20,14,26,"sports, science",5.0,3.5,19.477529863776994
4502,4503.0,15,10,17,20,literature,2.5,4.25,14.355302370016465
4503,4504.0,13,16,12,23,"sports, literature",4.0,3.0,17.21853388770451
4504,4505.0,10,23,12,46,sports,5.75,3.0,27.38738246180934
4505,4506.0,12,10,18,43,"science, literature",2.5,4.5,22.40932654846682
4506,4507.0,12,22,14,32,"sports, science",5.5,3.5,22.18281519107526
4507,4508.0,11,11,12,22,"sports, science",2.75,3.0,15.357770069385149
4508,4509.0,15,24,11,40,"sports, science, literature",6.0,2.75,25.588450446934427
4509,4510.0,13,28,6,15,sports,7.0,1.5,18.042547423154303
4510,4511.0,10,12,20,42,literature,3.0,5.0,22.663387125801933
4511,4512.0,15,28,5,21,literature,7.0,1.25,20.143597208837008
4512,4513.0,11,16,20,30,"sports, literature",4.0,5.0,19.669758637667663
4513,4514.0,15,22,10,29,sports,5.5,2.5,21.132290298233908
4514,4515.0,13,27,11,42,"sports, science, literature",6.75,2.75,27.195153687918676
4515,4516.0,12,17,17,14,sports,4.25,4.25,14.369076979988243
4516,4517.0,15,19,18,31,"sports, science, literature",4.75,4.5,20.92628691437146
4517,4518.0,12,11,14,20,science,2.75,3.5,14.657420140824248
4518,4519.0,15,30,20,47,sports,7.5,5.0,29.852381821744274
4519,4520.0,13,11,20,36,science,2.75,5.0,20.26021956931145
4520,4521.0,12,28,8,44,"science, literature",7.0,2.0,28.19762138728736
4521,4522.0,13,17,13,48,"sports, literature",4.25,3.25,26.275025765523544
4522,4523.0,14,25,5,28,science,6.25,1.25,21.68846864637681
4523,4524.0,11,26,12,39,literature,6.5,3.0,25.84251102426954
4524,4525.0,14,11,11,43,literature,2.75,2.75,22.7114443192746
4525,4526.0,13,17,9,25,"science, literature",4.25,2.25,18.221001587073197
4526,4527.0,11,18,5,16,science,4.5,1.25,15.371544679356926
4527,4528.0,10,17,11,13,sports,4.25,2.75,14.018902015707793
4528,4529.0,15,18,11,37,"sports, science, literature",4.5,2.75,22.725218929246378
4529,4530.0,13,18,20,12,"sports, science, literature",4.5,5.0,13.970844822235126
4530,4531.0,10,25,5,28,"science, literature",6.25,1.25,21.68846864637681
4531,4532.0,14,10,9,11,literature,2.5,2.25,11.203727691492414
4532,4533.0,15,20,7,16,"sports, science",5.0,1.75,15.975780220972492
4533,4534.0,12,15,11,12,literature,3.75,2.75,13.064491509811779
4534,4535.0,15,28,19,10,science,7.0,4.75,16.291672601752055
4535,4536.0,13,16,17,28,"sports, literature",4.0,4.25,18.969408709106762
4536,4537.0,11,25,10,47,"sports, literature",6.25,2.5,28.34179296770536
4537,4538.0,14,29,20,22,science,7.25,5.0,20.79588994392524
4538,4539.0,14,25,6,30,science,6.25,1.5,22.38881857493771
4539,4540.0,14,12,11,18,"sports, science, literature",3.0,2.75,14.259187983071131
4540,4541.0,14,25,16,26,"sports, literature",6.25,4.0,20.988118717815908
4541,4542.0,11,23,18,32,"sports, literature",5.75,4.5,22.484932961883043
4542,4543.0,11,26,11,35,science,6.5,2.75,24.44181116714774
4543,4544.0,12,23,14,46,"sports, literature",5.75,3.5,27.38738246180934
4544,4545.0,11,12,18,32,sports,3.0,4.5,19.16163748299743
4545,4546.0,15,30,10,31,science,7.5,2.5,24.24958239325707
4546,4547.0,15,10,16,48,"sports, literature",2.5,4.0,24.160201369869068
4547,4548.0,14,25,17,43,"sports, science, literature",6.25,4.25,26.94109311058356
4548,4549.0,12,30,8,22,"sports, literature",7.5,2.0,21.098007714733022
4549,4550.0,14,15,5,42,science,3.75,1.25,23.56974043822528
4550,4551.0,11,30,9,23,literature,7.5,2.25,21.44818267901347
4551,4552.0,12,29,15,10,"science, literature",7.25,3.75,16.593790372559837
4552,4553.0,14,29,8,23,science,7.25,2.0,21.146064908205688
4553,4554.0,13,26,6,31,literature,6.5,1.5,23.04111131002594
4554,4555.0,11,26,9,26,science,6.5,2.25,21.29023648862369
4555,4556.0,14,19,8,40,sports,4.75,2.0,24.077861592895513
4556,4557.0,15,14,15,16,"sports, science, literature",3.5,3.75,14.163073596125797
4557,4558.0,13,16,16,25,sports,4.0,4.0,17.918883816265414
4558,4559.0,13,24,17,33,"sports, science",6.0,4.25,23.137225696971274
4559,4560.0,15,29,5,42,"sports, science, literature",7.25,1.25,27.799389229534242
4560,4561.0,14,18,18,34,science,4.5,4.5,21.67469403640503
4561,4562.0,15,19,15,50,science,4.75,3.75,27.57961123570001
4562,4563.0,10,25,7,35,"sports, science",6.25,1.75,24.139693396339958
4563,4564.0,14,10,7,10,literature,2.5,1.75,10.853552727211964
4564,4565.0,11,18,17,17,"sports, literature",4.5,4.25,15.721719643637377
4565,4566.0,12,15,12,37,sports,3.75,3.0,21.818865616823032
4566,4567.0,14,17,14,34,literature,4.25,3.5,21.372576265597246
4567,4568.0,14,20,8,41,literature,5.0,2.0,24.730154327983744
4568,4569.0,15,16,11,30,"science, literature",4.0,2.75,19.669758637667663
4569,4570.0,11,23,12,21,"sports, literature",5.75,3.0,18.633008354798093
4570,4571.0,12,15,6,28,literature,3.75,1.5,18.66729093829898
4571,4572.0,10,26,13,31,"sports, science, literature",6.5,3.25,23.04111131002594
4572,4573.0,15,24,19,25,"sports, literature",6.0,4.75,20.335825982727673
4573,4574.0,12,19,13,41,"science, literature",4.75,3.25,24.42803655717596
4574,4575.0,15,20,19,26,sports,5.0,4.75,19.477529863776994
4575,4576.0,12,12,14,34,sports,3.0,3.5,19.86198741155833
4576,4577.0,13,22,10,37,"sports, literature",5.5,2.5,23.93369001247751
4577,4578.0,15,30,8,50,"science, literature",7.5,2.0,30.902906714585622
4578,4579.0,15,16,11,46,literature,4.0,2.75,25.272558066154865
4579,4580.0,13,16,18,11,sports,4.0,4.5,13.016434316339112
4580,4581.0,12,28,16,13,"sports, science, literature",7.0,4.0,17.342197494593407
4581,4582.0,12,27,18,17,literature,6.75,4.5,18.440779580907424
4582,4583.0,12,21,20,36,science,5.25,5.0,23.281397277389278
4583,4584.0,14,15,6,17,"sports, literature",3.75,1.5,14.81536633121403
4584,4585.0,12,25,15,22,"sports, literature",6.25,3.75,19.587418860694108
4585,4586.0,14,27,19,49,science,6.75,4.75,29.646378437881825
4586,4587.0,15,16,7,39,literature,4.0,1.75,22.821333316191712
4587,4588.0,12,26,19,26,"sports, literature",6.5,4.75,21.29023648862369
4588,4589.0,12,11,19,28,literature,2.75,4.75,17.458819855067848
4589,4590.0,12,24,18,36,science,6.0,4.5,24.187750589812627
4590,4591.0,14,22,20,17,sports,5.5,5.0,16.93019072686851
4591,4592.0,11,19,8,48,"sports, literature",4.75,2.0,26.87926130713911
4592,4593.0,11,20,6,34,literature,5.0,1.5,22.278929578020595
4593,4594.0,13,13,7,40,"sports, science",3.25,1.75,22.265154968048815
4594,4595.0,14,16,15,11,"sports, literature",4.0,3.75,13.016434316339112
4595,4596.0,14,26,17,47,science,6.5,4.25,28.643910738513142
4596,4597.0,13,27,10,16,sports,6.75,2.5,18.090604616626973
4597,4598.0,11,18,10,17,sports,4.5,2.5,15.721719643637377
4598,4599.0,10,20,20,12,"sports, literature",5.0,5.0,14.575080363850692
4599,4600.0,12,26,6,46,sports,6.5,1.5,28.29373577423269
4600,4601.0,14,25,10,36,"science, literature",6.25,2.5,24.48986836062041
4601,4602.0,11,12,19,16,science,3.0,4.75,13.55883805451023
4602,4603.0,11,27,18,10,science,6.75,4.5,15.989554830944272
4603,4604.0,11,25,7,35,science,6.25,1.75,24.139693396339958
4604,4605.0,15,18,18,43,"sports, literature",4.5,4.5,24.82626871492908
4605,4606.0,12,25,11,22,science,6.25,2.75,19.587418860694108
4606,4607.0,11,25,15,37,science,6.25,3.75,24.840043324900858
4607,4608.0,14,25,8,26,science,6.25,2.0,20.988118717815908
